transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,address,postcode,state,country,gender,job_title,job_industry_category,wealth_segment,Name,Month
2974,46,3232,2017-12-22,0.0,Approved,Solex,Standard,Low,High,1289.85,78258 Hanover Plaza,3070.0,Victoria,Australia,Female,Payment Adjustment Coordinator,Financial Services,Mass Customer,Rose Milsom,12
2975,8,1699,2017-10-10,1.0,Approved,Solex,Road,Medium,small,1703.52,3205 Service Park,2158.0,New South Wales,Australia,Male,Nuclear Power Engineer,Manufacturing,Mass Customer,Poul Dumphy,10
2976,62,2908,2017-10-29,0.0,Approved,Solex,Standard,Medium,High,478.16,8188 Fuller Hill,3175.0,Victoria,Australia,Female,Social Worker,Health,Affluent Customer,Tiffy Feenan,10
2977,4,1725,2017-10-31,1.0,Approved,Solex,Standard,Medium,High,1483.2,2 Mcguire Terrace,2323.0,New South Wales,Australia,Female,Junior Executive,Manufacturing,High Net Worth,Corena Postlewhite,10
2978,75,182,2017-01-17,1.0,Approved,Giant Bicycles,Touring,Medium,large,1873.97,83012 Dapin Lane,4300.0,Queensland,Australia,Male,Sales Associate,Financial Services,Affluent Customer,Lydon Dahlman,1
2979,85,9,2017-03-06,0.0,Approved,WeareA2B,Standard,Medium,High,752.64,97736 7th Trail,2023.0,New South Wales,Australia,Female,Business Systems Development Analyst,Argiculture,Affluent Customer,Mala Lind,3
2980,89,1461,2017-11-29,1.0,Approved,WeareA2B,Touring,Medium,large,1362.99,3 Independence Hill,2560.0,New South Wales,Australia,Male,Unknown,Retail,Mass Customer,Earl Skeels,11
2981,75,2375,2017-10-05,1.0,Approved,Giant Bicycles,Touring,Medium,large,1873.97,2 Melody Alley,3172.0,Victoria,Australia,Female,Sales Representative,Retail,Affluent Customer,Alika Milbourne,10
2982,81,614,2017-06-16,0.0,Approved,Norco Bicycles,Standard,Medium,small,586.45,786 Rowland Court,2035.0,New South Wales,Australia,Female,Unknown,Manufacturing,Mass Customer,Nonnah Johns,6
2983,10,849,2017-11-15,0.0,Approved,WeareA2B,Touring,Medium,High,1466.68,2661 Di Loreto Point,4701.0,Queensland,Australia,Male,Librarian,Entertainment,Mass Customer,Sylvan Capper,11
2984,0,3042,2017-02-20,0.0,Approved,Giant Bicycles,Standard,Medium,High,230.91,5649 Crest Line Place,4455.0,Queensland,Australia,Male,Engineer II,Property,High Net Worth,Barris Trayton,2
2985,21,3232,2017-01-29,1.0,Approved,Solex,Standard,Medium,large,1071.23,78258 Hanover Plaza,3070.0,Victoria,Australia,Female,Payment Adjustment Coordinator,Financial Services,Mass Customer,Rose Milsom,1
2986,17,2144,2017-10-24,1.0,Approved,Solex,Standard,High,High,1024.66,47 Kensington Avenue,2650.0,New South Wales,Australia,Female,Office Assistant IV,Property,Mass Customer,Maureene Kingstne,10
2987,0,1136,2017-01-13,1.0,Approved,WeareA2B,Standard,Medium,small,175.89,92 Melvin Hill,2147.0,New South Wales,Australia,Male,Executive Secretary,Property,High Net Worth,Ivan Blackhall,1
2988,42,2656,2017-04-04,1.0,Approved,OHM Cycles,Road,Medium,small,1810.0,444 Spaight Crossing,3070.0,Victoria,Australia,Female,Statistician III,Unknown,Mass Customer,Halli Littledike,4
2989,93,1840,2017-07-12,0.0,Approved,OHM Cycles,Standard,High,High,1458.17,769 Banding Avenue,2151.0,New South Wales,Australia,Male,Staff Scientist,Argiculture,High Net Worth,Sherman Gullen,7
2990,43,2984,2017-03-30,1.0,Approved,Solex,Standard,Medium,High,1151.96,0 Hayes Hill,2106.0,New South Wales,Australia,Female,Payment Adjustment Coordinator,Manufacturing,Mass Customer,Frances Mishaw,3
2992,34,3054,2017-04-21,0.0,Approved,Norco Bicycles,Road,High,large,774.53,6 Service Parkway,4275.0,Queensland,Australia,Female,Operator,Manufacturing,Affluent Customer,Marieann Wickey,4
2993,9,552,2017-03-17,0.0,Approved,Norco Bicycles,Standard,Medium,small,1216.14,58 Maywood Place,2750.0,New South Wales,Australia,Male,Geological Engineer,Manufacturing,High Net Worth,Hilly Kleinmann,3
2994,41,2072,2017-12-09,1.0,Approved,Solex,Road,Medium,High,416.98,692 Leroy Parkway,3043.0,Victoria,Australia,Female,Environmental Specialist,Financial Services,Mass Customer,Margie Tillyer,12
2995,21,1723,2017-04-14,0.0,Approved,Solex,Standard,Medium,large,1071.23,7233 Lerdahl Lane,4212.0,Queensland,Australia,Female,Geologist IV,Unknown,Mass Customer,Atalanta Stoeck,4
2996,32,951,2017-12-24,1.0,Approved,Giant Bicycles,Standard,Medium,High,642.7,7 Starling Crossing,2570.0,New South Wales,Australia,Male,Assistant Media Planner,Entertainment,Mass Customer,Meryl Dumbar,12
2997,97,1822,2017-09-02,0.0,Approved,Solex,Standard,Medium,large,202.62,4365 Basil Junction,2539.0,New South Wales,Australia,Female,Unknown,Financial Services,Mass Customer,Trudie Capper,9
2998,56,3406,2017-06-11,0.0,Approved,OHM Cycles,Standard,Medium,High,183.86,5 Northland Plaza,2096.0,New South Wales,Australia,Female,Business Systems Development Analyst,IT,Mass Customer,Lucy Lackmann,6
2999,38,725,2017-09-28,1.0,Approved,Trek Bicycles,Standard,Medium,large,2091.47,29639 Porter Center,4221.0,Queensland,Australia,Male,Design Engineer,Health,High Net Worth,Gage Crossan,9
3000,79,1169,2017-01-30,0.0,Approved,Norco Bicycles,Standard,Medium,High,1555.58,3 Atwood Lane,2153.0,New South Wales,Australia,Female,Actuary,Financial Services,Mass Customer,Kessiah Corden,1
3001,16,683,2017-03-19,1.0,Approved,Norco Bicycles,Standard,High,small,1661.92,40545 Forster Point,2262.0,New South Wales,Australia,Male,Unknown,Manufacturing,Mass Customer,Brennan Gagen,3
3002,25,3268,2017-02-22,0.0,Approved,Giant Bicycles,Road,Medium,High,1538.99,14860 Clove Drive,3175.0,Victoria,Australia,Female,General Manager,Manufacturing,Mass Customer,Estelle Sam,2
3003,87,200,2017-02-15,1.0,Approved,Giant Bicycles,Standard,High,High,1179.0,7 Havey Point,4005.0,Queensland,Australia,Male,Physical Therapy Assistant,Property,Affluent Customer,Hube Weald,2
3004,69,502,2017-03-06,1.0,Approved,Giant Bicycles,Road,Medium,High,792.9,353 Stuart Trail,4702.0,Queensland,Australia,Female,Teacher,Manufacturing,Mass Customer,Rica Raveau,3
3005,1,205,2017-03-02,0.0,Approved,Giant Bicycles,Standard,Medium,High,1403.5,39716 Vera Junction,3170.0,Victoria,Australia,Male,Administrative Assistant II,Financial Services,Mass Customer,Rolfe Kellard,3
3006,40,1113,2017-03-12,1.0,Approved,OHM Cycles,Standard,High,High,1458.17,515 3rd Road,2037.0,New South Wales,Australia,Male,Recruiter,Property,Mass Customer,Dorie Willock,3
3007,45,2523,2017-11-14,1.0,Approved,Solex,Standard,Medium,High,441.49,9 Oak Park,4205.0,Queensland,Australia,Female,VP Marketing,Financial Services,Mass Customer,Lauree Shewery,11
3008,18,2725,2017-01-13,0.0,Approved,Solex,Standard,Medium,High,575.27,8 Holmberg Street,2444.0,New South Wales,Australia,Female,Senior Quality Engineer,Property,Affluent Customer,Sibylla Langmuir,1
3009,33,1627,2017-11-18,1.0,Approved,Giant Bicycles,Standard,Medium,small,1311.44,0 Namekagon Circle,3150.0,Victoria,Australia,Male,Librarian,Entertainment,Affluent Customer,Vladimir Morphet,11
3010,33,1422,2017-05-30,1.0,Approved,Giant Bicycles,Standard,Medium,small,1311.44,0 Talisman Trail,2769.0,New South Wales,Australia,Male,Nuclear Power Engineer,Manufacturing,Affluent Customer,Georgy Rickwood,5
3011,35,112,2017-06-19,0.0,Approved,Giant Bicycles,Standard,Medium,High,1403.5,0 David Terrace,3204.0,Victoria,Australia,Female,Marketing Manager,Retail,High Net Worth,Shena Parren,6
3012,67,2645,2017-03-12,1.0,Approved,Solex,Standard,Medium,large,1071.23,78 Shasta Place,2135.0,New South Wales,Australia,Male,Technical Writer,IT,High Net Worth,Ado Yaldren,3
3013,82,192,2017-01-08,0.0,Approved,Norco Bicycles,Standard,High,High,1148.64,0 Bay Center,3196.0,Victoria,Australia,Female,Junior Executive,Health,Mass Customer,Goldi Osler,1
3014,0,3148,2017-11-05,1.0,Approved,Giant Bicycles,Standard,Medium,High,230.91,90880 Donald Lane,2519.0,New South Wales,Australia,Male,Human Resources Assistant IV,Unknown,High Net Worth,Berky Degoix,11
3015,92,1690,2017-08-22,1.0,Approved,WeareA2B,Standard,Medium,small,1415.01,8 Northridge Drive,2072.0,New South Wales,Australia,Male,Food Chemist,Health,Affluent Customer,Torey Kensall,8
3016,31,2251,2017-06-26,0.0,Approved,WeareA2B,Standard,Medium,High,752.64,81 Forest Dale Center,3555.0,Victoria,Australia,Male,Unknown,Property,High Net Worth,Leslie Shotboult,6
3017,75,2601,2017-04-10,1.0,Approved,Giant Bicycles,Touring,Medium,large,1873.97,9 Cambridge Junction,2315.0,New South Wales,Australia,Female,Software Engineer III,Financial Services,Affluent Customer,Morgana Wardel,4
3018,78,3198,2017-08-23,1.0,Approved,Giant Bicycles,Standard,Medium,large,1765.3,05600 Lien Plaza,3796.0,Victoria,Australia,Male,Media Manager III,Manufacturing,Mass Customer,Dur Knappen,8
3019,43,2681,2017-09-13,0.0,Approved,Solex,Standard,Medium,High,1151.96,53485 Sycamore Junction,3192.0,Victoria,Australia,Female,Programmer Analyst III,Manufacturing,Affluent Customer,Liza LeEstut,9
3020,0,1525,2017-12-06,0.0,Approved,OHM Cycles,Standard,Medium,High,235.63,3009 Duke Crossing,2200.0,New South Wales,Australia,Female,Database Administrator III,Financial Services,High Net Worth,Philis Whittam,12
3021,32,360,2017-12-22,0.0,Approved,Giant Bicycles,Standard,Medium,High,642.7,708 Russell Parkway,2530.0,New South Wales,Australia,Female,Staff Scientist,Property,Mass Customer,Atalanta Starbucke,12
3022,88,1773,2017-04-10,1.0,Approved,Norco Bicycles,Standard,Medium,High,1198.46,9097 Superior Drive,2114.0,New South Wales,Australia,Unknown,Unknown,IT,Mass Customer,Nickolas Guittet,4
3023,79,647,2017-01-20,0.0,Approved,Norco Bicycles,Standard,Medium,High,1555.58,678 Old Gate Pass,3171.0,Victoria,Australia,Male,Assistant Manager,Retail,Mass Customer,Stanislas Baildon,1
3024,59,3036,2017-02-22,0.0,Approved,Solex,Standard,Medium,large,1061.56,2 Grim Court,2168.0,New South Wales,Australia,Female,Business Systems Development Analyst,Property,Affluent Customer,Windy Orehead,2
3025,97,245,2017-12-18,1.0,Approved,Solex,Standard,Medium,large,202.62,07227 Hoard Terrace,3500.0,Victoria,Australia,Female,Associate Professor,Financial Services,Affluent Customer,Noell Grahlmans,12
3027,17,202,2017-11-28,0.0,Approved,Solex,Standard,High,High,1024.66,107 Elmside Parkway,4811.0,Queensland,Australia,Female,Librarian,Entertainment,Affluent Customer,Audie Pillinger,11
3028,91,342,2017-07-04,0.0,Approved,WeareA2B,Standard,Low,High,642.31,72419 Eagan Road,2040.0,New South Wales,Australia,Male,Programmer IV,Health,High Net Worth,Winslow Hammant,7
3029,2,73,2017-07-15,0.0,Approved,Solex,Standard,Medium,High,71.49,0212 Forest Run Trail,2774.0,New South Wales,Australia,Female,Teacher,Unknown,Affluent Customer,Minette Worters,7
3030,73,3413,2017-05-23,1.0,Approved,Solex,Standard,Medium,High,1945.43,687 Almo Crossing,2160.0,New South Wales,Australia,Female,VP Accounting,Financial Services,Mass Customer,Zulema Cristofolo,5
3031,0,548,2017-09-14,0.0,Approved,Giant Bicycles,Standard,Medium,High,230.91,5 Farmco Junction,4127.0,Queensland,Australia,Unknown,Unknown,IT,High Net Worth,Georgie Cudbertson,9
3032,50,118,2017-10-21,0.0,Approved,Giant Bicycles,Standard,Medium,High,642.7,432 Longview Circle,3192.0,Victoria,Australia,Male,Budget/Accounting Analyst IV,Unknown,High Net Worth,Prentice Pearmain,10
3034,97,356,2017-03-28,1.0,Approved,OHM Cycles,Road,Medium,High,742.54,7 Park Meadow Drive,4055.0,Queensland,Australia,Female,Librarian,Entertainment,High Net Worth,Nichole ,3
3035,9,2498,2017-07-16,1.0,Approved,Norco Bicycles,Standard,Medium,small,1216.14,07623 Mandrake Trail,2093.0,New South Wales,Australia,Female,Software Test Engineer III,Retail,High Net Worth,Rosana Emmatt,7
3036,27,2730,2017-11-21,0.0,Approved,Trek Bicycles,Standard,Medium,High,499.53,63 International Drive,4165.0,Queensland,Australia,Male,Senior Financial Analyst,Financial Services,Mass Customer,Taddeo Karlicek,11
3037,38,2617,2017-01-22,1.0,Approved,Trek Bicycles,Standard,Medium,large,2091.47,55590 Ridgeview Court,2147.0,New South Wales,Australia,Female,Unknown,Health,High Net Worth,Vanda Donnellan,1
3038,45,2391,2017-03-15,0.0,Approved,Solex,Standard,Medium,High,441.49,9501 Melby Avenue,4178.0,Queensland,Australia,Female,Nurse Practicioner,Health,Mass Customer,Corny Millott,3
3039,89,697,2017-12-19,1.0,Approved,WeareA2B,Touring,Medium,large,1362.99,16420 Veith Crossing,4214.0,Queensland,Australia,Male,Environmental Specialist,Entertainment,Mass Customer,Weston Brokenshaw,12
3040,92,551,2017-05-31,1.0,Approved,WeareA2B,Touring,Medium,large,1890.39,7901 Park Meadow Plaza,3076.0,Victoria,Australia,Female,Structural Engineer,Financial Services,High Net Worth,Florence Muldoon,5
3041,6,3334,2017-02-15,1.0,Approved,OHM Cycles,Standard,High,High,227.88,54 Hermina Road,2000.0,New South Wales,Australia,Female,VP Product Management,Health,Mass Customer,Koralle Winckles,2
3042,24,3102,2017-04-05,1.0,Approved,Solex,Road,Medium,large,1777.8,9 John Wall Parkway,2323.0,New South Wales,Australia,Male,Assistant Manager,Property,Affluent Customer,Paquito Maitland,4
3043,40,787,2017-08-08,1.0,Approved,OHM Cycles,Standard,High,High,1458.17,0601 Stephen Place,2292.0,New South Wales,Australia,Female,Unknown,Retail,Affluent Customer,Norma Batrim,8
3044,65,707,2017-11-16,1.0,Approved,WeareA2B,Standard,Medium,High,1807.45,520 Stephen Pass,3011.0,Victoria,Australia,Male,Executive Secretary,Unknown,Mass Customer,Homere Rounds,11
3045,79,2495,2017-09-05,0.0,Approved,Norco Bicycles,Standard,Medium,High,1555.58,719 Vahlen Way,2560.0,New South Wales,Australia,Female,Assistant Professor,IT,Affluent Customer,Gwenore Suero,9
3046,48,1302,2017-12-01,0.0,Approved,WeareA2B,Standard,Medium,High,1762.96,9 Sugar Junction,4053.0,Queensland,Australia,Female,Biostatistician I,Financial Services,Affluent Customer,Ericka Eggers,12
3047,55,659,2017-08-06,0.0,Approved,Trek Bicycles,Road,Medium,large,1894.19,56 Anniversary Avenue,2121.0,New South Wales,Australia,Female,Unknown,Financial Services,Affluent Customer,Natalee Stringman,8
3048,4,678,2017-03-22,0.0,Approved,Solex,Standard,Medium,High,1483.2,96910 Sugar Point,4352.0,Queensland,Australia,Female,Accounting Assistant II,IT,High Net Worth,Ambur Symcoxe,3
3049,5,2886,2017-09-27,1.0,Approved,Trek Bicycles,Mountain,Low,High,574.64,53683 Arapahoe Parkway,2121.0,New South Wales,Australia,Female,Nurse Practicioner,Unknown,Mass Customer,Lulu Watkiss,9
3050,44,3146,2017-03-04,1.0,Approved,WeareA2B,Standard,Medium,High,1769.64,07084 Mallory Center,2428.0,New South Wales,Australia,Female,Project Manager,Property,Mass Customer,Fredrika Kleinmintz,3
3051,71,280,2017-09-29,1.0,Approved,Solex,Standard,High,large,1842.92,8 Starling Pass,2767.0,New South Wales,Australia,Male,Geologist I,Unknown,Affluent Customer,Welch MacAllaster,9
3052,17,59,2017-04-10,1.0,Approved,WeareA2B,Touring,Medium,large,1362.99,413 Mayer Street,2046.0,New South Wales,Australia,Male,Physical Therapy Assistant,Unknown,High Net Worth,Niki Heathcote,4
3053,92,1896,2017-05-19,0.0,Approved,WeareA2B,Touring,Medium,large,1890.39,8 Drewry Street,4655.0,Queensland,Australia,Male,Project Manager,Unknown,High Net Worth,Garald Brasner,5
3054,63,2228,2017-07-15,1.0,Approved,WeareA2B,Standard,Medium,High,1992.93,81 Lien Drive,3216.0,Victoria,Australia,Female,Geological Engineer,Manufacturing,High Net Worth,Rosita Soppeth,7
3055,86,775,2017-01-30,0.0,Approved,OHM Cycles,Standard,Medium,High,235.63,99 Elka Street,4350.0,Queensland,Australia,Male,Accounting Assistant IV,Manufacturing,Affluent Customer,Nikita Kilby,1
3056,39,1660,2017-07-01,1.0,Approved,Giant Bicycles,Standard,Medium,large,1812.75,208 Golden Leaf Pass,3195.0,Victoria,Australia,Male,Internal Auditor,Retail,Affluent Customer,Justinian Jekyll,7
3057,92,122,2017-08-30,0.0,Approved,WeareA2B,Standard,Medium,small,1415.01,5 Prairie Rose Road,4817.0,Queensland,Australia,Male,Quality Control Specialist,Financial Services,Mass Customer,Colver Itter,8
3058,26,2301,2017-12-25,1.0,Approved,WeareA2B,Standard,Medium,High,1992.93,3242 Arizona Junction,4101.0,Queensland,Australia,Male,Senior Cost Accountant,Financial Services,Mass Customer,Ken Vashchenko,12
3059,32,3337,2017-11-27,1.0,Approved,Giant Bicycles,Standard,Medium,High,642.7,6933 Leroy Parkway,4209.0,Queensland,Australia,Male,Unknown,Argiculture,Mass Customer,Brendan Aird,11
3060,3,935,2017-04-14,0.0,Approved,Trek Bicycles,Standard,Medium,large,2091.47,33 Farwell Crossing,2575.0,New South Wales,Australia,Male,Marketing Manager,Unknown,Mass Customer,Aldin Cracker,4
3061,19,903,2017-10-17,0.0,Approved,OHM Cycles,Road,High,large,12.01,95530 Hallows Circle,4110.0,Queensland,Australia,Male,Unknown,Financial Services,Mass Customer,Hewe Lidgley,10
3062,15,2067,2017-05-04,1.0,Approved,Norco Bicycles,Standard,Low,High,958.74,8 Superior Hill,2153.0,New South Wales,Australia,Male,Registered Nurse,Health,Mass Customer,Slade Mulvin,5
3063,73,3012,2017-02-10,1.0,Approved,Solex,Standard,Medium,High,1945.43,8003 Pepper Wood Way,3250.0,Victoria,Australia,Unknown,Technical Writer,IT,Mass Customer,Devland Probart,2
3064,36,308,2017-06-24,0.0,Approved,Solex,Standard,Low,High,1289.85,5982 Mosinee Avenue,3340.0,Victoria,Australia,Male,Database Administrator I,IT,High Net Worth,Iver Dobsons,6
3065,76,221,2017-12-12,0.0,Approved,WeareA2B,Standard,Low,High,642.31,51 Crescent Oaks Parkway,2761.0,New South Wales,Australia,Female,Tax Accountant,Manufacturing,Mass Customer,Mara Bloore,12
3066,72,188,2017-07-24,0.0,Approved,OHM Cycles,Standard,Medium,High,912.52,4179 Carioca Terrace,2220.0,New South Wales,Australia,Female,Safety Technician II,Property,High Net Worth,Audry Seine,7
3067,32,385,2017-01-26,0.0,Approved,Giant Bicycles,Standard,High,High,1179.0,58211 Surrey Crossing,2170.0,New South Wales,Australia,Male,Project Manager,Health,High Net Worth,Kendall Humes,1
3068,12,1148,2017-01-14,1.0,Approved,Giant Bicycles,Standard,Medium,large,1765.3,4668 Coleman Street,2160.0,New South Wales,Australia,Male,Statistician IV,Financial Services,High Net Worth,Inigo Ojeda,1
3069,10,562,2017-05-09,1.0,Approved,WeareA2B,Touring,Medium,High,1466.68,311 Chive Way,4680.0,Queensland,Australia,Female,Marketing Assistant,Unknown,Mass Customer,Lindy Fitzpayn,5
3070,16,417,2017-07-08,1.0,Approved,Norco Bicycles,Standard,High,small,1661.92,7427 Fuller Trail,3082.0,Victoria,Australia,Female,Biostatistician IV,Argiculture,Mass Customer,Fernandina Brambley,7
3071,31,1913,2017-05-29,0.0,Approved,Giant Bicycles,Standard,Medium,High,230.91,81856 Express Lane,2299.0,New South Wales,Australia,Female,Dental Hygienist,Health,Mass Customer,Tamiko Fergie,5
3072,56,1207,2017-01-07,0.0,Approved,OHM Cycles,Standard,Medium,High,183.86,22619 Schurz Street,2321.0,New South Wales,Australia,Female,Engineer IV,Health,Mass Customer,Mabel Marousek,1
3073,38,1280,2017-06-16,1.0,Approved,Trek Bicycles,Standard,Medium,large,2091.47,55 Hauk Court,4350.0,Queensland,Australia,Male,Marketing Assistant,Manufacturing,High Net Worth,Horacio Peyntue,6
3074,99,2073,2017-02-26,1.0,Approved,Trek Bicycles,Road,Low,small,1720.7,9499 Alpine Drive,3175.0,Victoria,Australia,Female,Unknown,Manufacturing,High Net Worth,Linea ,2
3075,87,856,2017-12-18,1.0,Approved,Giant Bicycles,Standard,High,High,1179.0,94 Anhalt Way,3139.0,Victoria,Australia,Male,Quality Engineer,Financial Services,Mass Customer,Peyton Monkeman,12
3076,29,1001,2017-11-18,1.0,Approved,Norco Bicycles,Road,Medium,High,543.39,27 Sunfield Center,4869.0,Queensland,Australia,Male,Recruiter,Retail,Mass Customer,Finley Vost,11
3077,33,1253,2017-09-18,0.0,Approved,Giant Bicycles,Standard,Medium,small,1311.44,11 Golf Pass,4805.0,Queensland,Australia,Female,Research Assistant I,Manufacturing,Mass Customer,Mahalia ,9
